,Unnamed: 0,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA3,MA5,MA10,STD5,norm_Open,norm_High,norm_Low,norm_Close,norm_Volume
213,213,2000-11-03,1428.3199462890625,1433.2099609375,1420.9200439453125,1426.68994140625,997700000,0.0,0.0,1426.3133138020833,1411.435986328125,1397.7359985351563,21.688319071836503,0.181575321828963,0.17896611345849625,0.1833416531277414,0.18207632147705424,0.05780367129843173
214,214,2000-11-06,1428.760009765625,1438.4599609375,1427.719970703125,1432.18994140625,930900000,0.0,0.0,1426.0999755859375,1421.2719970703124,1400.918994140625,13.068208784354251,0.18168199794270454,0.1802393499956955,0.18499482924320013,0.18341126320342283,0.051785740025369
215,215,2000-11-07,1432.18994140625,1436.219970703125,1423.260009765625,1431.8699951171875,880900000,0.0,0.0,1429.7566324869792,1427.977978515625,1404.5599853515623,4.067002285380081,0.1825134502156337,0.179696104774862,0.1839105380206097,0.18333360690315623,0.04728130044972325
216,216,2000-11-08,1431.8699951171875,1437.280029296875,1408.780029296875,1409.280029296875,909300000,0.0,0.0,1430.9399820963542,1428.47197265625,1407.933984375,4.417789548854239,0.18243589179840303,0.17995319150498287,0.18039021218243154,0.17785064545392434,0.04983982212869004
217,217,2000-11-09,1409.280029296875,1409.280029296875,1369.6800537109375,1400.1400146484375,1111000000,0.0,0.0,1424.4466552734375,1426.083984375,1412.371984863281,9.55633527321346,0.17695984142928592,0.17316259663992026,0.17088435306719518,0.17563221146595717,0.06801073137684502
218,218,2000-11-10,1400.1400146484375,1400.1400146484375,1365.969970703125,1365.97998046875,962500000,0.0,0.0,1413.7633463541667,1420.447998046875,1415.9419921875,14.78650149168025,0.174744203699356,0.17094594890641038,0.1699823697321779,0.16734100146584044,0.054632545837177124
219,219,2000-11-13,1365.97998046875,1365.97998046875,1328.6199951171875,1351.260009765625,1129300000,0.0,0.0,1391.8000081380208,1407.8919921875,1414.5819946289062,27.312870088242487,0.16646344447790876,0.16266141488173358,0.1609019649350677,0.1637682190835632,0.06965935626153137
220,220,2000-11-14,1351.260009765625,1390.06005859375,1351.260009765625,1382.949951171875,1118800000,0.0,0.0,1372.4600016276042,1391.706005859375,1409.8419921875,32.752220610029624,0.16289516546219815,0.16850134541265974,0.16640613178913438,0.1714598963725412,0.06871342395064575
221,221,2000-11-15,1382.949951171875,1395.9599609375,1374.75,1389.81005859375,1066800000,0.0,0.0,1366.72998046875,1381.9219970703125,1405.1969848632812,23.852254297124343,0.17057714766240825,0.16993219707551113,0.17211694194796615,0.1731249588534197,0.06402880679197417
222,222,2000-11-16,1389.81005859375,1394.760009765625,1370.3900146484375,1372.3199462890625,956300000,0.0,0.0,1374.67333984375,1378.0280029296875,1402.0559936523437,19.452916077483984,0.17224011139057654,0.16964118342315185,0.17105695646522961,0.16887981690534695,0.05407399532979705
223,223,2000-11-17,1372.3199462890625,1384.8499755859375,1355.550048828125,1367.719970703125,1070400000,0.0,0.0,1381.6933186848958,1372.4639892578125,1396.4559936523438,15.020930258550292,0.1680003202946616,0.16723778959410968,0.16744911215717462,0.1677633261144479,0.06435312644142066
224,224,2000-11-20,1367.719970703125,1367.719970703125,1341.6700439453125,1342.6199951171875,955800000,0.0,0.0,1376.6166585286458,1372.8119873046876,1390.3519897460938,14.852366917400431,0.16688523680114642,0.16308339947997666,0.1640746504354578,0.16167114343435685,0.05402895093404059
225,225,2000-11-21,1342.6199951171875,1355.8699951171875,1333.6199951171875,1347.3499755859375,1137100000,0.0,0.0,1360.8866373697915,1371.083984375,1381.3949951171876,18.128085240705403,0.1608007331031102,0.16020952864551294,0.16211754870114237,0.16281918857847372,0.0703620488353321
226,226,2000-11-22,1347.3499755859375,1347.3499755859375,1321.8900146484375,1322.3599853515625,963200000,0.0,0.0,1352.5633138020833,1363.9639892578125,1372.9429931640625,19.25837642954366,0.1619473311766905,0.15814324289982937,0.15926579393430526,0.15675370117748993,0.05469560799123616
227,227,2000-11-24,1322.3599853515625,1343.8299560546875,1322.3599853515625,1341.77001953125,404870000,0.0,0.0,1337.4433186848958,1350.473974609375,1364.2509887695312,20.22691038966344,0.15588948910930092,0.15728956338004985,0.15938005168575514,0.16146484018416365,0.004396333025830259
228,228,2000-11-27,1341.77001953125,1362.5,1341.77001953125,1348.969970703125,946100000,0.0,0.0,1337.1599934895833,1344.3639892578126,1358.4139892578123,16.189227637820387,0.16059468989090983,0.16181744568524745,0.1640989561753117,0.16321238841091862,0.05315508965636531
229,229,2000-11-28,1348.969970703125,1358.81005859375,1334.969970703125,1336.0899658203125,1028200000,0.0,0.0,1337.6999918619792,1340.6139892578126,1356.71298828125,10.650880971044751,0.1623400353945723,0.16092255650075948,0.1624457503825149,0.16008619641930089,0.06055137943957565
230,230,2000-11-29,1336.0899658203125,1352.3800048828125,1329.280029296875,1341.9300537109375,402100000,0.0,0.0,1342.2766520182292,1339.3079833984375,1355.1959838867188,10.743364625072614,0.15921778385803678,0.15936313186820344,0.1610624303018442,0.1615036831485473,0.004146787073339484
231,231,2000-11-30,1341.9100341796875,1341.9100341796875,1294.9000244140625,1314.949951171875,1186530000,0.0,0.0,1342.3233235677085,1338.2199951171874,1351.0919921875,9.973188698865988,0.1606286309456842,0.156823941536275,0.1527040751392212,0.15495516230107498,0.0748151377998155
232,232,2000-12-01,1314.949951171875,1334.6700439453125,1307.02001953125,1315.22998046875,1195200000,0.0,0.0,1330.9833170572915,1336.73798828125,1343.6059814453124,13.00799067338016,0.15409321722789943,0.15506809008953748,0.1556506490010927,0.1550231300816212,0.07559620762223247
233,233,2000-12-04,1315.1800537109375,1332.06005859375,1310.22998046875,1324.969970703125,1103000000,0.0,0.0,1324.0133463541667,1331.4199951171877,1337.8919921875,15.611287850517014,0.15414899655505693,0.15443511319217287,0.15643104428216448,0.15738718815040115,0.0672900210447417
234,234,2000-12-05,1324.969970703125,1376.56005859375,1324.969970703125,1376.5400390625,900300000,0.0,0.0,1318.3666585286458,1326.6199951171875,1333.6169921875,12.178366118673305,0.15652217759415743,0.1652273086027188,0.16001458285036557,0.16990410380214846,0.0490290230050738
235,235,2000-12-06,1376.5400390625,1376.5400390625,1346.1500244140625,1351.4599609375,1399300000,0.0,0.0,1338.8966878255208,1334.710009765625,1337.0089965820312,25.827984641692503,0.1690233161138457,0.16522245344107214,0.16516380874148662,0.16381675056766726,0.09398332997001844
236,236,2000-12-07,1351.4599609375,1353.5,1339.260009765625,1343.550048828125,1128000000,0.0,0.0,1350.989990234375,1336.6199951171875,1337.4199951171877,26.82731562739366,0.16294363577407295,0.1596347544786202,0.16348873075055517,0.1618968829809922,0.06954224083256458
237,237,2000-12-08,1343.550048828125,1380.3299560546875,1343.550048828125,1369.8900146484375,1358300000,0.0,0.0,1357.183349609375,1342.3400146484375,1339.5390014648438,23.946091422936316,0.16102618811298447,0.16614158882914934,0.1645317111185954,0.16829003197092993,0.09028968951798894
238,238,2000-12-11,1369.8900146484375,1389.050048828125,1364.1400146484375,1380.199951171875,1202400000,0.0,0.0,1354.9666748046875,1353.2820068359374,1342.3510009765623,20.714513236251868,0.1674112787634164,0.1682563965866556,0.16953747675763625,0.1707924255093569,0.07624484692112546
239,239,2000-12-12,1380.199951171875,1380.27001953125,1370.27001953125,1371.1800537109375,1083400000,0.0,0.0,1364.5466715494792,1364.3280029296875,1345.4739990234375,16.041340524023127,0.16991051812277738,0.16612705294885347,0.17102778364193733,0.16860314596605297,0.06552428073108855
240,240,2000-12-13,1371.1800537109375,1385.8199462890625,1358.47998046875,1359.989990234375,1195100000,0.0,0.0,1373.7566731770833,1363.256005859375,1348.9830078125,15.177032878963734,0.1677239980893583,0.16747302809682044,0.1681614276247851,0.16588713093776633,0.07558719874308117
241,241,2000-12-14,1359.989990234375,1359.989990234375,1340.47998046875,1340.9300537109375,1061300000,0.0,0.0,1370.4566650390625,1364.96201171875,1350.7910034179688,13.949347747648712,0.16501140650251428,0.16120871499147207,0.16378532606691626,0.16126096647102572,0.06353331843865313
242,242,2000-12-15,1340.9300537109375,1340.9300537109375,1305.3800048828125,1312.1500244140625,1561100000,0.0,0.0,1357.36669921875,1364.4380126953124,1353.389013671875,14.966856603143723,0.16039107315341872,0.15658627545274087,0.15525193396453965,0.15427557338111503,0.10855969643680811
243,243,2000-12-18,1312.1500244140625,1332.3199462890625,1312.1500244140625,1322.739990234375,1189900000,0.0,0.0,1337.6900227864585,1352.8900146484375,1353.0860107421877,27.08115250993937,0.15341448490587734,0.15449814147964722,0.15689783913217883,0.15684593470008817,0.07511873702721403
244,244,2000-12-19,1322.9599609375,1346.43994140625,1305.199951171875,1305.5999755859375,1324900000,0.0,0.0,1325.3466796875,1341.4420166015625,1352.885009765625,24.63862552419235,0.1560349296360803,0.15792254027741445,0.15520815989093223,0.15268576729194852,0.08728072388145756
245,245,2000-12-20,1305.5999755859375,1305.5999755859375,1261.1600341796875,1264.739990234375,1421600000,0.0,0.0,1313.5699869791667,1328.3260009765625,1345.7910034179688,22.1833225338118,0.15182668271138544,0.14801798091353063,0.14450131825993637,0.14276836740383758,0.09599231002075646
246,246,2000-12-21,1264.739990234375,1285.31005859375,1254.0699462890625,1274.8599853515625,1449900000,0.0,0.0,1297.7666422526042,1309.2760009765625,1337.1190063476563,28.259773711687814,0.14192178335711772,0.1430972449799701,0.14277759911195909,0.14522465899521578,0.09854182282057196
247,247,2000-12-22,1274.8599853515625,1305.969970703125,1274.8599853515625,1305.949951171875,1087100000,0.0,0.0,1281.7333170572915,1296.0619873046876,1330.25,25.01945009053138,0.14437497887931314,0.14810771259006178,0.14783200590804574,0.15277071220338093,0.06585760925968635
248,248,2000-12-26,1305.969970703125,1315.93994140625,1301.6400146484375,1315.18994140625,806500000,0.0,0.0,1281.8566487630208,1294.8259765625,1323.857995605469,24.164002749686546,0.1519163735021623,0.15052564229939983,0.15434267968170284,0.1550134119334001,0.04057869436116236
249,249,2000-12-27,1315.18994140625,1332.030029296875,1310.9599609375,1328.9200439453125,1092700000,0.0,0.0,1298.6732991536458,1293.27197265625,1317.3569946289062,22.060663307055037,0.15415139343861117,0.15442783044970285,0.1566085147636373,0.15834593680371173,0.06636210649215867
250,250,2000-12-28,1328.9200439453125,1335.9300537109375,1325.780029296875,1334.219970703125,1015300000,0.0,0.0,1316.6933186848958,1297.935986328125,1313.1309936523437,27.18791861713348,0.15747971777850203,0.15537366922683682,0.16021152166559194,0.15963231741747558,0.05938923402905904
251,251,2000-12-29,1334.219970703125,1340.0999755859375,1317.510009765625,1320.280029296875,1035500000,0.0,0.0,1326.1099853515625,1311.831982421875,1310.5539916992188,23.482927326085747,0.158764476954734,0.15638496387226852,0.15820094136813032,0.15624886115450534,0.06120902761761993
252,252,2001-01-02,1320.280029296875,1320.280029296875,1276.050048828125,1283.27001953125,1129400000,0.0,0.0,1327.8066813151042,1320.9159912109376,1308.4889892578126,11.153882210301024,0.15538528541941407,0.15157820581882833,0.1481213302765873,0.14726591454915228,0.06966836514068266
253,253,2001-01-03,1283.27001953125,1347.760009765625,1274.6199951171875,1347.56005859375,1880700000,0.0,0.0,1312.5900065104167,1316.3760009765624,1305.600988769531,19.927458766058532,0.14641366150239857,0.15824268489965387,0.14777366026146121,0.1628701792281337,0.1373520742043358
254,254,2001-01-04,1347.56005859375,1350.239990234375,1329.1400146484375,1333.3399658203125,2131000000,0.0,0.0,1317.0367024739585,1322.8500244140623,1308.0609985351562,24.237823057739195,0.16199825755442954,0.15884413285095922,0.16102839039511355,0.15941872555611658,0.15990129872001846
255,255,2001-01-05,1333.3399658203125,1334.77001953125,1294.949951171875,1298.3499755859375,1430800000,0.0,0.0,1321.3900146484375,1323.7340087890625,1310.8349975585938,24.59255404606075,0.1585511543184059,0.15509233629312671,0.15271621317047915,0.1509260713799172,0.09682112690267528
256,256,2001-01-08,1298.3499755859375,1298.3499755859375,1276.2900390625,1295.8599853515625,1115500000,0.0,0.0,1326.4166666666667,1316.560009765625,1314.19599609375,25.962652466988263,0.1500692048341768,0.1462597018859698,0.14817967592317186,0.15032170922316856,0.06841613093865313
257,257,2001-01-09,1295.8599853515625,1311.719970703125,1295.1400146484375,1300.800048828125,1191300000,0.0,0.0,1309.1833089192708,1311.6760009765626,1316.29599609375,27.347861199087177,0.14946560445467613,0.14950220974985143,0.15276242078580576,0.15152074501694543,0.0752448613353321
258,258,2001-01-10,1300.800048828125,1313.760009765625,1287.280029296875,1313.27001953125,1296500000,0.0,0.0,1298.336669921875,1315.1820068359375,1315.77900390625,23.672495730762915,0.15066312890599548,0.1499969625635064,0.15085152666681692,0.15454741487479914,0.08472220220249077
259,259,2001-01-11,1313.27001953125,1332.18994140625,1309.719970703125,1326.8199462890625,1411200000,0.0,0.0,1303.3100179036458,1308.3239990234374,1315.58701171875,15.50567896394818,0.15368598375291717,0.15446661253358795,0.15630705236383782,0.1578362080781159,0.09505538658902214
260,260,2001-01-12,1326.8199462890625,1333.2099609375,1311.5899658203125,1318.550048828125,1276000000,0.0,0.0,1313.6300048828125,1307.0199951171876,1315.377001953125,12.937384396246289,0.15697063154804175,0.15471398894041544,0.1567616795052562,0.15582896604295315,0.08287538197647601
261,261,2001-01-16,1318.3199462890625,1327.81005859375,1313.3299560546875,1326.6500244140625,1205700000,0.0,0.0,1319.469970703125,1311.0139892578125,1313.7869995117187,12.671457807832487,0.15491014024372815,0.15340439790015442,0.15718470028166318,0.15779496520517766,0.07654213993311808
262,262,2001-01-17,1326.6500244140625,1346.9200439453125,1325.4100341796875,1329.469970703125,1349100000,0.0,0.0,1323.9299723307292,1317.1719970703125,1314.4239990234375,10.81087221071347,0.15692944066029466,0.15803897534300237,0.16012156965399593,0.15847941319924816,0.08946087263607011
263,263,2001-01-18,1329.8900146484375,1352.7099609375,1327.4100341796875,1347.969970703125,1445000000,0.0,0.0,1324.9533284505208,1322.989990234375,1319.0859985351562,6.927515633557732,0.15771484909605826,0.1594431532214412,0.1606078031604258,0.16296967173339708,0.09810038774215867
264,264,2001-01-19,1347.969970703125,1354.550048828125,1336.739990234375,1342.5400390625,1407800000,0.0,0.0,1334.836669921875,1329.92998046875,1319.1269897460938,10.96205002378852,0.16209762465288835,0.1598894136279177,0.16287607178407945,0.16165173676641537,0.09474908469787822
265,265,2001-01-22,1342.5400390625,1353.6199951171875,1333.8399658203125,1342.9000244140625,1164000000,0.0,0.0,1340.1333414713542,1333.0739990234374,1320.0469970703125,12.047646706660764,0.1607813508965913,0.15966385584385612,0.16217102726428853,0.16173911121490303,0.07278543732702952
266,266,2001-01-23,1342.9000244140625,1362.9000244140625,1339.6300048828125,1360.4000244140625,1232600000,0.0,0.0,1344.4700113932292,1337.9900146484374,1324.502001953125,9.200758384996398,0.1608686152126589,0.16191446010424862,0.16357868276215118,0.16598665307153038,0.0789655284248155
267,267,2001-01-24,1360.4000244140625,1369.75,1357.280029296875,1364.300048828125,1309000000,0.0,0.0,1348.6133626302085,1344.7400146484374,1330.956005859375,11.00473169386715,0.1651108031921281,0.16357572471280832,0.1678696993918624,0.1669332540395646,0.08584831209640222
268,268,2001-01-25,1364.300048828125,1367.3499755859375,1354.6300048828125,1357.510009765625,1258000000,0.0,0.0,1355.86669921875,1351.622021484375,1337.306005859375,10.120262166528962,0.1660562110029265,0.16299366780344554,0.16722543406037518,0.16528519831807298,0.08125378372924354
269,269,2001-01-26,1357.510009765625,1357.510009765625,1342.75,1354.949951171875,1098000000,0.0,0.0,1360.7366943359375,1353.530029296875,1341.7300048828124,10.158829746895227,0.16441023259772286,0.16060726704016676,0.16433720584508824,0.16466382940193747,0.06683957708717712
270,270,2001-01-29,1354.9200439453125,1365.5400390625,1350.3599853515625,1364.1700439453125,1053100000,0.0,0.0,1358.9100341796875,1356.0060302734375,1344.5400146484376,8.113363028010246,0.1637823970622848,0.16255471974408325,0.16618732077577333,0.16690169968634677,0.06279459034824723
271,271,2001-01-30,1364.1700439453125,1375.6800537109375,1356.199951171875,1373.72998046875,1149800000,0.0,0.0,1358.86669921875,1360.2600341796874,1349.1250244140624,4.114232066065696,0.16602469642286138,0.16501388872277395,0.1676071143048939,0.16922205571663254,0.07150617648754612
272,272,2001-01-31,1373.72998046875,1383.3699951171875,1364.6600341796875,1366.010009765625,1295300000,0.0,0.0,1364.2733561197915,1362.926025390625,1353.8330200195312,7.30735814187147,0.16834212772595938,0.16687886288798515,0.16966390221768213,0.16734829007700625,0.08461409565267528
273,273,2001-02-01,1366.010009765625,1373.5,1359.3399658203125,1373.469970703125,1118800000,0.0,0.0,1367.9700113932292,1363.268017578125,1357.44501953125,7.426778541049794,0.16647072390203646,0.16448517938223634,0.16837050447126936,0.16915894701019688,0.06871342395064575
274,274,2001-02-02,1373.469970703125,1376.3800048828125,1348.719970703125,1349.469970703125,1048400000,0.0,0.0,1371.0699869791667,1366.460009765625,1359.99501953125,7.755792689367281,0.16827909856582918,0.16518364175254283,0.16578860573922027,0.1633337467496794,0.06237117302813653
275,275,2001-02-05,1349.469970703125,1354.56005859375,1344.47998046875,1354.31005859375,1013000000,0.0,0.0,1362.9833170572915,1365.3699951171875,1360.6880126953124,9.876224449454668,0.1624612407654143,0.15989184120874103,0.164757793079776,0.16450851680140424,0.05918202980857933
276,276,2001-02-06,1354.31005859375,1363.550048828125,1350.0400390625,1352.260009765625,1059600000,0.0,0.0,1359.0833333333333,1363.397998046875,1361.829016113281,11.086001176765704,0.1636345300607962,0.16207210483454498,0.1661095364727733,0.16401093576108478,0.06338016749308117
277,277,2001-02-07,1352.260009765625,1352.260009765625,1334.260009765625,1340.8900146484375,1158300000,0.0,0.0,1352.0133463541667,1359.10400390625,1361.0150146484375,10.206746324781005,0.1631375762038821,0.15933403050296752,0.16227314698448048,0.16125124832280466,0.0722719312154059
278,278,2001-02-08,1341.0999755859375,1350.3199462890625,1332.4200439453125,1332.530029296875,1107200000,0.0,0.0,1349.2233479817708,1354.1219970703123,1358.6950073242188,11.927498065562364,0.16043226404116578,0.15886352389290176,0.16182582046821967,0.15922214045414448,0.06766839396909594
279,279,2001-02-09,1332.530029296875,1332.530029296875,1309.97998046875,1314.760009765625,1075500000,0.0,0.0,1341.9633382161458,1345.9340087890623,1356.1970092773438,9.023775104961569,0.1583548170050425,0.15454909107229323,0.15637026509386073,0.1549090603540262,0.06481257927813654
280,280,2001-02-12,1314.760009765625,1330.9599609375,1313.6400146484375,1330.31005859375,1039100000,0.0,0.0,1329.4633382161458,1338.9920166015625,1352.181005859375,16.156059075303002,0.15404717339073387,0.15416831613875862,0.15726008072028205,0.15868331654088677,0.06153334726706642
281,281,2001-02-13,1330.31005859375,1336.6199951171875,1317.510009765625,1318.800048828125,1075200000,0.0,0.0,1325.86669921875,1334.1920166015625,1348.795007324219,13.870895462746098,0.15781667226038132,0.15554099467578236,0.15820094136813032,0.15588964521233353,0.06478555264068266
282,282,2001-02-14,1318.800048828125,1320.72998046875,1304.719970703125,1315.9200439453125,1150300000,0.0,0.0,1321.2900390625,1327.5000244140624,1343.3020141601562,10.678874724518549,0.15502652225630664,0.15168732853730202,0.15509146859776313,0.15519061999593142,0.07155122088330258
283,283,2001-02-15,1315.9200439453125,1331.2900390625,1315.9200439453125,1326.6099853515625,1153700000,0.0,0.0,1321.6767171223958,1322.4640380859375,1338.293017578125,8.343934111403637,0.15432837813661066,0.15424836709664058,0.15781439404017322,0.1577852470569566,0.0718575227744465
284,284,2001-02-16,1326.6099853515625,1326.6099853515625,1293.1800537109375,1301.530029296875,1257200000,0.0,0.0,1320.443359375,1321.280029296875,1333.607019042969,6.843614933453803,0.1569197347614577,0.15311335464315096,0.15228592144625266,0.15169792345097607,0.0811817126960332
285,285,2001-02-20,1301.530029296875,1307.1600341796875,1278.43994140625,1278.93994140625,1112200000,0.0,0.0,1314.6866861979167,1318.634033203125,1328.8130249023438,11.179061120024624,0.15084008401283996,0.1483963282662419,0.1487023532007135,0.14621493237324348,0.06811883792666051
286,286,2001-02-21,1278.93994140625,1282.969970703125,1253.1600341796875,1255.27001953125,1208500000,0.0,0.0,1302.3599853515625,1308.360009765625,1321.2760131835937,18.784296611702715,0.14536400405256786,0.1425297239509032,0.14255638423421688,0.14046984757854855,0.07679438854935425
287,287,2001-02-22,1255.27001953125,1259.93994140625,1228.3299560546875,1252.8199462890625,1365900000,0.0,0.0,1278.5799967447915,1295.65400390625,1311.5770141601563,28.782542103473283,0.1396261607352479,0.13694445256927457,0.1365197762583937,0.13987517394152033,0.09097436433348709
288,288,2001-02-23,1252.8199462890625,1252.8199462890625,1215.43994140625,1245.8599853515625,1231300000,0.0,0.0,1262.3433024088542,1283.033984375,1302.7490112304688,31.390518345492666,0.1390322366634292,0.13521770248777298,0.1333859977481726,0.13818587534709048,0.0788484129958487
289,289,2001-02-26,1245.8599853515625,1267.68994140625,1241.7099609375,1267.6500244140625,1130800000,0.0,0.0,1251.316650390625,1266.883984375,1294.0820068359376,23.023815986278223,0.13734506737047847,0.13882399221942585,0.13977267960350304,0.14347468123140553,0.06979448944880073
290,290,2001-02-27,1267.6500244140625,1272.760009765625,1252.260009765625,1257.93994140625,1114100000,0.0,0.0,1255.4433186848958,1260.1079833984377,1289.371008300781,13.143932561461472,0.1426272069009414,0.14005359151109328,0.14233757322085583,0.1411178821452907,0.06829000663053506
291,291,2001-02-28,1257.93994140625,1263.469970703125,1229.6500244140625,1239.93994140625,1225300000,0.0,0.0,1257.1499837239585,1255.9079833984374,1282.1339965820312,7.9515661412212175,0.14027337847720484,0.13780055966987742,0.13684070699194673,0.1367489819499026,0.07830788024677121
292,292,2001-03-01,1239.93994140625,1241.3599853515625,1214.5,1241.22998046875,1294900000,0.0,0.0,1255.1766357421875,1252.8419677734375,1274.2479858398438,10.729384004890138,0.13590998512689367,0.13243841849148708,0.13315748224527285,0.1370620959450256,0.08457806013607011
293,293,2001-03-02,1241.22998046875,1251.010009765625,1219.739990234375,1234.1800537109375,1294000000,0.0,0.0,1246.3699544270833,1250.523974609375,1266.7789794921875,11.921105518919134,0.13622270445283557,0.1347787544284107,0.13443141165793207,0.13535096114559902,0.08449698022370848
294,294,2001-03-05,1234.1800537109375,1242.550048828125,1234.0400390625,1241.4100341796875,929200000,0.0,0.0,1238.4499918619792,1248.18798828125,1257.535986328125,14.022640809457698,0.1345137264786567,0.1327270341676672,0.13790799309984084,0.1371057979835198,0.05163258907979705
295,295,2001-03-06,1241.4100341796875,1267.4200439453125,1241.4100341796875,1253.800048828125,1091800000,0.0,0.0,1238.9400227864585,1242.939990234375,1251.5239868164062,8.888197440317178,0.13626635140644688,0.13875853635112814,0.13969976238394138,0.14011306117343203,0.06628102657979705
296,296,2001-03-07,1253.800048828125,1263.8599853515625,1253.800048828125,1261.8900146484375,1132200000,0.0,0.0,1243.1300455729167,1242.11201171875,1249.0099975585938,7.167893873754184,0.13926982404684968,0.13789514650805523,0.14271198251755499,0.14207663079860128,0.06992061375691883
297,297,2001-03-08,1261.8900146484375,1266.5,1257.5999755859375,1264.739990234375,1114100000,0.0,0.0,1252.36669921875,1246.5020263671877,1249.6719970703125,11.131095832378954,0.14123091866154944,0.1385354061478899,0.14363580837336892,0.14276836740383758,0.06829000663053506
298,298,2001-03-09,1264.739990234375,1264.739990234375,1228.4200439453125,1233.4200439453125,1085900000,0.0,0.0,1260.1433512369792,1251.2040283203123,1250.8640014648438,13.132877863858177,0.14192178335711772,0.13810856638800012,0.13654167813386642,0.13516649410040257,0.06574950270987084
299,299,2001-03-12,1233.4200439453125,1233.4200439453125,1176.780029296875,1180.1600341796875,1229000000,0.0,0.0,1253.3500162760415,1251.0520263671874,1249.6200073242187,13.381225557930897,0.13432949194768448,0.13051281401498066,0.12398712543656662,0.12223940148532414,0.07864120877536901
300,300,2001-03-13,1180.1600341796875,1197.8299560546875,1171.5,1197.6600341796875,1360900000,0.0,0.0,1226.106689453125,1238.8020263671874,1240.871008300781,34.99508119971161,0.12141869347830474,0.12188146158365189,0.12270346185703064,0.12648694334195149,0.09052392037592251
301,301,2001-03-14,1197.6600341796875,1197.6600341796875,1155.3499755859375,1166.7099609375,1397400000,0.0,0.0,1203.7467041015625,1227.5740234375,1234.843017578125,37.86821037219018,0.12566088145777393,0.12184025191894343,0.11877712035714183,0.11897484439555873,0.09381216126614392
302,302,2001-03-15,1166.7099609375,1182.0400390625,1166.7099609375,1173.56005859375,1259500000,0.0,0.0,1181.510009765625,1208.5380126953123,1227.52001953125,40.15907043714155,0.11815825124796257,0.11805207125340497,0.12153892311238293,0.12063747733938197,0.08138891691651291
303,303,2001-03-16,1173.56005859375,1173.56005859375,1148.6400146484375,1150.530029296875,1543560000,0.0,0.0,1179.3100179036458,1190.3020263671874,1220.75302734375,26.70694086063165,0.11981878850142165,0.1159954958310148,0.1171458164398178,0.11504770514522024,0.10697953903367159
304,304,2001-03-19,1150.530029296875,1173.5,1147.1800537109375,1170.81005859375,1126200000,0.0,0.0,1163.6000162760415,1173.7240234375,1212.3880249023437,17.331619701739584,0.11423606201856301,0.11598093034607473,0.11679087547687216,0.11997000647619768,0.06938008100784133
305,305,2001-03-20,1170.81005859375,1180.56005859375,1142.18994140625,1142.6199951171875,1235900000,0.0,0.0,1164.9667154947915,1171.8540283203124,1205.32802734375,16.964114433771975,0.11915215896179078,0.11769314454728046,0.11557769557517864,0.1131278079300445,0.07926282143680811
306,306,2001-03-21,1142.6199951171875,1149.3900146484375,1118.739990234375,1122.1400146484375,1346300000,0.0,0.0,1154.6533610026042,1160.8460205078125,1194.2100219726562,13.54550011069591,0.11231858476631953,0.11013374667732276,0.10987661958322363,0.10815697511496303,0.08920862401983395
307,307,2001-03-22,1122.1400146484375,1124.27001953125,1081.18994140625,1117.5799560546875,1723950000,0.0,0.0,1145.1900227864585,1151.93203125,1180.2350219726563,21.215533005185804,0.10735401751121697,0.10404161418256663,0.10074757362906761,0.10705017284378439,0.12323065613468635
308,308,2001-03-23,1117.5799560546875,1141.8299560546875,1117.5799560546875,1139.8299560546875,1364900000,0.0,0.0,1127.4466552734375,1140.7360107421875,1165.5190185546876,21.71367363069944,0.10624861032538375,0.10830027185352664,0.10959459583983966,0.11245061891863913,0.09088427554197417
309,309,2001-03-26,1139.8299560546875,1160.02001953125,1139.8299560546875,1152.68994140625,1114000000,0.0,0.0,1126.5166422526042,1138.59599609375,1156.160009765625,21.02340548253108,0.1116422493278517,0.11271174869778051,0.11500394359887196,0.11557195183614634,0.06828099775138377
310,310,2001-03-27,1152.68994140625,1183.3499755859375,1150.9599609375,1182.1700439453125,1314200000,0.0,0.0,1136.699951171875,1134.97197265625,1153.413000488281,14.68979283951751,0.11475964791496875,0.11836975869017687,0.1177098342492477,0.12272726437742254,0.08631677381226938
311,311,2001-03-28,1182.1700439453125,1182.1700439453125,1147.8299560546875,1153.2900390625,1333400000,0.0,0.0,1158.22998046875,1142.881982421875,1151.8640014648438,26.074338285250747,0.12190594143638189,0.11808360019946425,0.11694887762459144,0.1157176055454598,0.08804647860931734
312,312,2001-03-29,1153.2900390625,1161.68994140625,1136.260009765625,1147.949951171875,1234500000,0.0,0.0,1162.7166748046875,1149.1119873046875,1150.5220092773438,23.470822736834208,0.11490511803290311,0.11311674023026018,0.11413602984792338,0.11442147715497418,0.07913669712869004
313,313,2001-03-30,1147.949951171875,1162.800048828125,1143.8299560546875,1160.3299560546875,1280800000,0.0,0.0,1161.1366780598958,1155.185986328125,1147.9609985351562,16.0166483097663,0.11361062336667921,0.11338596486449777,0.1159764106117317,0.11742631080783114,0.083307808175738
314,314,2001-04-02,1160.3299560546875,1169.510009765625,1137.510009765625,1145.8699951171875,1254900000,0.0,0.0,1153.8566487630208,1159.285986328125,1148.9409912109377,13.534537774745228,0.11661166953237276,0.11501327294617485,0.11443992578944205,0.11391663713198957,0.0809745084755535
