,Unnamed: 0,Date,type,Month,Open,High,Low,Close,Price change,Price change Ratio,Volume,Final Price,# of OC,Final BBP,Final BSP,Hitorical HP,Historical LP,MA5,MA10,MA20,BBAND5UP,BBAND5LOW,BBAND10UP,BBAND10LOW,BBAND20UP,BBAND20LOW
1244,1244,2015-01-07,TX,201501,0.19968010775317788,0.20102702247663945,0.20465116279069767,0.20271066588096642,-13,-0.14%,0.22514654305545337,9044,60983,9045,9046,9343,8853,9238.6,9214.9,9108.8,9150.411254725816,8965.588745274183,9333.350436327148,9178.649563672852,9170.275314186934,8901.724685813066
1245,1245,2015-01-08,TX,201501,0.20590958834918766,0.2150854449027696,0.21158562367864694,0.22055728596683222,213,2.36%,0.31974100507688913,9256,65311,9257,9258,9343,8853,9184.8,9207.9,9104.45,9154.565322981316,8935.434677018684,9402.445972209029,9225.554027790971,9115.861215699695,8846.138784300303
1246,1246,2015-01-09,TX,201501,0.22375620843505345,0.22148328983921206,0.22021141649048626,0.21828436737099083,-26,-0.28%,0.2853824835062419,9230,61302,9230,9231,9343,8853,9179.0,9216.0,9115.0,9361.714850904733,9152.285149095267,9374.861690283273,9197.138309716727,8982.090550002526,8705.909449997474
1247,1247,2015-01-12,TX,201501,0.2121390689451974,0.2133176193282263,0.21513742071881606,0.21449616971125515,-45,-0.49%,0.23621514237362962,9185,63277,9185,9187,9343,8853,9168.4,9220.7,9126.0,9325.967911303727,9134.032088696273,9371.232703687465,9194.767296312535,8995.050715318683,8718.949284681317
1248,1248,2015-01-13,TX,201501,0.2124757976260628,0.21643235962623117,0.21530655391120507,0.21988382860510144,64,0.70%,0.30949402791062713,9250,65512,9249,9251,9343,8853,9155.0,9216.6,9134.95,9272.678959847844,9097.321040152156,9340.841656895853,9163.158343104147,9154.764308638169,8883.235691361831
1249,1249,2015-01-14,TX,201501,0.21592726660493308,0.21407525886017342,0.21463002114164906,0.2133176193282263,-79,-0.85%,0.2971255487700194,9170,61421,9171,9172,9343,8853,9193.2,9215.9,9145.6,9327.19053651178,9170.80946348822,9146.555575770248,8969.444424229752,9231.938736201277,8960.061263798725
1250,1250,2015-01-15,TX,201501,0.21188652243454836,0.2126441619664955,0.21285412262156447,0.21533799141341864,25,0.27%,0.28163981065901456,9194,59782,9195,9197,9343,8853,9218.4,9201.6,9155.1,9205.41859962288,9136.58140037712,9127.926714634066,8962.073285365934,9245.639542252718,8984.360457747282
1251,1251,2015-01-16,TX,201501,0.2108763363919522,0.21255997979627914,0.20879492600422833,0.20860341779611077,-79,-0.86%,0.38941211095577954,9115,54646,9115,9117,9343,8853,9206.0,9192.5,9172.65,9224.024127893876,9165.975872106124,9335.013139918865,9178.986860081135,9285.540529029213,9066.459470970787
1252,1252,2015-01-19,TX,201501,0.2139068945197407,0.21516962707298595,0.21386892177589853,0.21415944103038975,66,0.72%,0.3252814362445736,9181,40858,9181,9183,9343,8853,9183.0,9175.7,9185.55,9158.062744919478,9071.937255080522,9304.735600619784,9155.264399380216,9266.768415885705,9099.231584114295
1253,1253,2015-01-20,TX,201501,0.21466453405168787,0.21592726660493308,0.21733615221987315,0.22148328983921206,87,0.95%,0.29450126309077085,9267,34707,9268,9269,9343,8853,9182.2,9168.6,9193.65,9224.055313260968,9137.944686739032,9255.396306721304,9114.603693278696,9300.603133312214,9151.396866687786
1254,1254,2015-01-21,TX,201501,0.21988382860510144,0.21988382860510144,0.22503171247357293,0.22485057664786598,41,0.44%,0.1538714345277512,0,21565,9308,9309,9343,8853,9186.0,9189.6,9202.25,9317.185363676606,9218.814636323394,9314.417428870294,9183.582571129706,9328.741236585583,9183.258763414417
1255,1255,2015-01-22,TX,201502,0.2264500378819766,0.22729185958414008,0.23078224101479916,0.23158515026517384,78,0.84%,0.26160694577293797,9388,56872,9387,9388,9404,8856,9213.4,9215.9,9211.9,9375.82506911165,9240.17493088835,9224.8394836528,9117.1605163472,9387.325916291582,9240.674083708418
1256,1256,2015-01-23,TX,201502,0.23444734405252968,0.23436316188231332,0.23932346723044398,0.23773044869096727,73,0.78%,0.22390552571554706,9461,58684,9461,9463,9488,8856,9252.0,9229.0,9222.5,9483.601255221884,9292.398744778116,9269.296702484027,9120.703297515973,9368.16112219292,9203.83887780708
1257,1257,2015-01-26,TX,201502,0.23385806886101523,0.23352134018014983,0.23847780126849893,0.238151359542049,5,0.05%,0.16382164667794863,9465,61021,9466,9468,9488,8856,9321.2,9252.1,9236.4,9557.609316320944,9364.390683679056,9216.826764654486,9013.173235345514,9379.557444042392,9186.442555957608
1258,1258,2015-01-27,TX,201502,0.240087549457025,0.23865645256334708,0.24245243128964059,0.24294974324438084,58,0.61%,0.21799229882520296,9523,63259,9522,9523,9539,8856,9378.2,9280.2,9248.4,9545.665299848804,9386.334700151196,9298.06476839767,9063.93523160233,9360.672627648364,9143.327372351636
1259,1259,2015-01-28,TX,201502,0.2363835339675057,0.23823554171226535,0.24194503171247358,0.2432022897550299,3,0.03%,0.18026144752654943,9527,63640,9526,9528,9539,8856,9429.2,9307.6,9261.75,9597.23045197222,9448.76954802778,9404.935167141242,9131.064832858758,9182.092253988716,8933.907746011284
1260,1260,2015-01-29,TX,201502,0.2379829952016163,0.2355417122653422,0.23788583509513742,0.23495243707382776,-99,-1.04%,0.28168886272778554,9428,63799,9428,9429,9539,8856,9472.8,9343.1,9272.35,9576.45156092729,9475.54843907271,9450.810678872414,9165.189321127586,9181.533613077512,8908.466386922488
1261,1261,2015-01-30,TX,201502,0.2348682549036114,0.23301624715885175,0.2344186046511628,0.23259533630777002,-28,-0.30%,0.23478527456895495,9398,62464,9400,9401,9539,8856,9480.8,9366.4,9279.45,9466.0073677068,9389.9926322932,9523.570793314784,9252.429206685216,9397.68776599264,9116.31223400736
1262,1262,2015-02-02,TX,201502,0.2288913208182507,0.22973314252041419,0.23315010570824524,0.23419479754188063,21,0.22%,0.20594020552816816,9420,67710,9419,9420,9539,8856,9468.6,9394.9,9285.3,9450.229871590518,9349.770128409482,9567.58278472624,9354.41721527376,9373.12515502175,9086.87484497825
1263,1263,2015-02-03,TX,201502,0.23267951847798637,0.23411061537166428,0.23627906976744187,0.2379829952016163,44,0.47%,0.22956368184828196,9464,67911,9464,9465,9539,8856,9459.2,9418.7,9293.65,9473.086597230737,9364.913402769263,9545.222534672906,9386.777465327094,9330.78555312513,9039.21444687487
1264,1264,2015-02-04,TX,201502,0.24042427813789038,0.240087549457025,0.24515856236786468,0.24278137890394813,57,0.60%,0.20912368479140608,9522,64468,9521,9522,9556,8856,9447.4,9438.3,9313.95,9508.459419699317,9419.540580300683,9584.856365880967,9461.143634119033,9388.698774153534,9109.301225846466
1265,1265,2015-02-05,TX,201502,0.24000336728680866,0.23714117349945282,0.24160676532769557,0.24219210371243372,-8,-0.08%,0.19011355553920486,9513,63524,9513,9514,9556,8856,9446.4,9459.6,9337.75,9563.701756404158,9478.298243595842,9574.5658316103,9477.4341683897,9303.197153902798,9038.802846097202
1266,1266,2015-02-06,TX,201502,0.24126609984005387,0.23899318124421248,0.24067653276955603,0.23840390605269804,-44,-0.46%,0.23185196085644913,9470,61419,9469,9470,9556,8856,9463.6,9472.2,9350.6,9562.722068921588,9465.277931078412,9472.532684626014,9383.467315373986,9331.154838327546,9058.845161672454
1267,1267,2015-02-09,TX,201502,0.2331004293290681,0.23251115413755366,0.2370401691331924,0.23680444481858742,-20,-0.21%,0.1890564834571898,9451,62855,9450,9451,9556,8856,9477.4,9473.0,9362.55,9506.151581392993,9431.848418607007,9444.395945760847,9355.604054239153,9250.532459211809,8979.467540788193
1268,1268,2015-02-10,TX,201502,0.2355417122653422,0.2331004293290681,0.2372938689217759,0.23528916575469316,-19,-0.20%,0.2089838863954087,9432,62607,9432,9433,9556,8856,9483.6,9471.4,9375.8,9478.457687889217,9421.542312110783,9463.9047881634,9374.0952118366,9311.382744257053,9050.617255742947
1269,1269,2015-02-11,TX,201502,0.23503661924404412,0.23613098745685665,0.24050739957716702,0.23932990992507785,48,0.51%,0.21396757658254237,9476,55949,9479,9480,9556,8856,9477.2,9462.3,9384.95,9466.993713721182,9397.006286278818,9506.692036728176,9421.307963271824,9395.553704375843,9140.446295624157
1270,1270,2015-02-12,TX,201502,0.238151359542049,0.2353733479249095,0.24084566596194504,0.23932990992507785,4,0.04%,0.1928065141147328,9482,44581,9481,9482,9556,8856,9469.0,9457.7,9400.4,9507.842413688471,9452.157586311529,9558.7757858952,9483.2242141048,9427.13958200363,9188.86041799637
1271,1271,2015-02-13,TX,201502,0.2390773634144288,0.2394140920952942,0.24456659619450316,0.24219210371243372,32,0.34%,0.20637186373335295,9514,30137,9514,9515,9556,8856,9462.2,9462.9,9414.65,9498.659046063503,9461.340953936497,9550.898373947914,9477.101626052086,9498.446944276426,9277.553055723574
1272,1272,2015-02-24,TX,201502,0.2451384796700059,0.24715885175519825,0.2510782241014799,0.2512837780957993,108,1.14%,0.1110170946459667,0,20488,9622,9623,9640,8856,9471.2,9474.3,9434.6,9542.187940683916,9485.812059316084,9502.121141284684,9435.878858715316,9549.343307612971,9372.656692387029
1273,1273,2015-02-25,TX,201503,0.2545668827342369,0.25187305328731374,0.2576744186046512,0.2565030726492129,36,0.37%,0.16055232629436147,9683,59601,9683,9684,9696,8296,9505.6,9494.6,9456.65,9685.79216252801,9558.20783747199,9500.60276672278,9399.39723327722,9542.541671656689,9389.458328343311
1274,1274,2015-02-26,TX,201503,0.25431433622358784,0.25153632460644837,0.2553911205073996,0.2535566966916407,-34,-0.35%,0.1739778775169843,9648,60518,9648,9649,9696,8296,9556.0,9516.6,9477.45,9766.529994547436,9601.470005452564,9506.63404049092,9357.36595950908,9601.936350941756,9444.063649058244
1275,1275,2015-03-02,TX,201503,0.25153632460644837,0.25077868507450124,0.25386892177589854,0.25204141762774646,-17,-0.18%,0.18522306428273613,9631,62267,9630,9631,9696,8296,9589.8,9529.4,9494.5,9728.01493529707,9569.98506470293,9564.60165483015,9395.39834516985,9603.304915755729,9448.695084244271
1276,1276,2015-03-03,TX,201503,0.2504419563936358,0.2486741308190925,0.2509090909090909,0.2506103207340685,-17,-0.18%,0.21305766070684032,9614,64091,9614,9616,9696,8296,9620.0,9541.1,9506.65,9688.092906739805,9573.907093260195,9569.605189581856,9390.394810418144,9506.695155505278,9349.304844494722
1277,1277,2015-03-04,TX,201503,0.2449701153295732,0.24699048741476556,0.2501479915433404,0.2512837780957993,8,0.08%,0.17776960243298262,9620,63675,9621,9622,9696,8296,9640.0,9555.6,9514.3,9638.891765706756,9589.108234293244,9602.489773420437,9425.510226579563,9481.279825295089,9318.720174704911
1278,1278,2015-03-05,TX,201503,0.24850576647865982,0.24648539439346748,0.24845665961945032,0.24850576647865982,-31,-0.32%,0.22826380202585045,9586,63596,9588,9589,9696,8296,9640.0,9572.8,9522.1,9646.891765706756,9597.108234293244,9704.82729018868,9539.17270981132,9502.719113707682,9335.280886292318
1279,1279,2015-03-06,TX,201503,0.24589611920195303,0.24749558043606365,0.24972515856236788,0.25263069281926087,52,0.54%,0.21128442842076864,9637,64717,9637,9639,9696,8296,9621.0,9588.5,9525.4,9608.788885769542,9569.211114230458,9752.246977955072,9615.753022044928,9548.980821365763,9379.019178634237
1280,1280,2015-03-09,TX,201503,0.2449701153295732,0.24337065409546257,0.2481183932346723,0.2474113982658473,-61,-0.63%,0.21556912662791552,9574,65426,9576,9577,9696,8296,9618.8,9604.3,9531.0,9654.963490206912,9621.036509793088,9707.956000542776,9590.043999457224,9609.455073342348,9432.544926657652
1281,1281,2015-03-10,TX,201503,0.2444650223082751,0.2425288323932991,0.2453276955602537,0.24337065409546257,-46,-0.48%,0.25131336914134356,9529,66104,9528,9529,9696,8296,9607.8,9613.9,9538.4,9598.435685859808,9553.564314140192,9674.80285378831,9587.19714621169,9599.675784210009,9428.324215789991
1282,1282,2015-03-11,TX,201503,0.2353733479249095,0.2390773634144288,0.2399154334038055,0.24261301456351544,-10,-0.10%,0.25122262281411717,9519,65168,9519,9520,9696,8296,9590.6,9615.3,9544.8,9566.385413896429,9489.614586103571,9654.701474174775,9573.298525825225,9548.668437916154,9389.331562083846
1283,1283,2015-03-12,TX,201503,0.24067682464853943,0.24454920447849146,0.2448202959830867,0.2500210455425541,88,0.92%,0.24539033183724523,9607,65737,9607,9609,9696,8296,9570.0,9605.0,9549.8,9562.326666153767,9475.673333846233,9671.73328865056,9572.26671134944,9524.592626981492,9375.407373018508
1284,1284,2015-03-13,TX,201503,0.24800067345736174,0.24665375873390016,0.25124735729386893,0.24926340601060695,-9,-0.09%,0.1997792656905305,9598,58741,9598,9599,9696,8296,9573.6,9597.3,9556.95,9652.451512626094,9561.548487373906,9631.313236699643,9546.686763300357,9504.859093461284,9359.140906538716
1285,1285,2015-03-16,TX,201503,0.24539102618065495,0.24328647192524624,0.24710359408033827,0.24488593315935686,-52,-0.54%,0.2422362838152699,9543,45975,9544,9546,9696,8296,9565.6,9592.2,9560.8,9633.936610858564,9562.063389141436,9676.693151848876,9599.306848151124,9552.892112056106,9407.107887943894
1286,1286,2015-03-17,TX,201503,0.2449701153295732,0.24749558043606365,0.2481183932346723,0.24555939052108763,11,0.12%,0.29901650602114144,9556,33756,9554,9555,9696,8296,9559.6,9583.7,9562.4,9582.202762325547,9509.797237674453,9614.572140205077,9537.427859794923,9552.19515219182,9407.80484780818
1287,1287,2015-03-18,TX,201503,0.24311810758481353,0.24791649128714538,0.24904862579281184,0.2522097819681791,77,0.81%,0.1624163049076595,0,23459,9632,9633,9696,8296,9564.8,9577.7,9566.65,9587.017571079654,9520.982428920346,9566.055354419585,9489.944645580415,9583.00309775655,9444.99690224345
1288,1288,2015-03-19,TX,201504,0.25793416954289083,0.25801835171310716,0.2617336152219873,0.26340601060695346,92,0.95%,0.241603512128124,9765,67293,9765,9768,9769,9458,9587.6,9578.8,9575.8,9665.879172738983,9600.120827261017,9558.453263489857,9479.546736510143,9686.94197409996,9557.05802590004
1289,1289,2015-03-20,TX,201504,0.2586076269046216,0.2581025338833235,0.2638477801268499,0.2626483710750063,-8,-0.08%,0.1603389497952076,9757,68653,9757,9758,9770,9458,9619.4,9596.5,9592.5,9845.748605003471,9686.251394996529,9675.82768338394,9538.17231661606,9752.65457013193,9615.34542986807
1290,1290,2015-03-23,TX,201504,0.2602070881387322,0.25801835171310716,0.26325581395348835,0.2619749137132755,-8,-0.08%,0.1822014568464425,9749,67038,9748,9750,9770,9458,9651.2,9608.4,9606.35,9852.098685585028,9661.901314414972,9681.662655946366,9514.337344053634,9721.40046615872,9576.59953384128
1291,1291,2015-03-24,TX,201504,0.25742907652159275,0.2568398013300783,0.2607188160676533,0.25961781294721775,-28,-0.29%,0.21672185024403404,9720,66756,9720,9721,9770,9458,9691.8,9625.7,9619.8,9833.23158552467,9664.76841447533,9638.585149997178,9453.414850002822,9703.664709453764,9558.335290546236
1292,1292,2015-03-25,TX,201504,0.2568398013300783,0.25481942924488593,0.2587737843551797,0.25692398350029466,-31,-0.32%,0.22954896622765064,9688,65742,9688,9689,9770,9458,9725.2,9645.0,9630.15,9769.499072156072,9672.500927843928,9644.295071847804,9463.704928152196,9685.592091043634,9542.407908956366
1293,1293,2015-03-26,TX,201504,0.2449701153295732,0.24673794090411652,0.24980972515856237,0.25018940988298677,-79,-0.82%,0.26657592033944033,9611,65037,9609,9610,9770,9458,9736.4,9662.0,9633.5,9717.082734909549,9660.917265090451,9713.437553418786,9552.562446581214,9694.69147130166,9549.30852869834
1294,1294,2015-03-27,TX,201504,0.2474113982658473,0.24614866571260208,0.24625792811839323,0.2444650223082751,-70,-0.73%,0.3061143403723052,9542,69172,9541,9542,9770,9458,9705.0,9662.2,9629.75,9662.605969816805,9555.394030183195,9846.302926472204,9685.697073527796,9660.920007647386,9517.079992352614
1295,1295,2015-03-30,TX,201504,0.23916154558464517,0.2405926424783231,0.2450739957716702,0.24539102618065495,10,0.10%,0.20092217889289482,9553,69804,9552,9553,9770,9458,9661.8,9656.5,9624.35,9617.45756993261,9464.54243006739,9843.44564766372,9670.55435233628,9712.287465295298,9563.712534704702
1296,1296,2015-03-31,TX,201504,0.24665375873390016,0.2446333866487078,0.2479492600422833,0.24791649128714538,29,0.30%,0.238169867314154,9582,67892,9582,9583,9770,9458,9622.4,9657.1,9620.4,9623.998888880316,9480.001111119684,9834.694165495674,9663.305834504326,9651.911395718957,9500.088604281043
1297,1297,2015-04-01,TX,201504,0.24160282852091927,0.2397508207761596,0.2430443974630021,0.24160282852091927,-75,-0.78%,0.26961224339636525,9508,70226,9507,9508,9770,9458,9594.6,9659.9,9618.8,9634.849219483356,9529.150780516644,9803.684279037796,9638.315720962204,9604.365306258798,9451.634693741202
1298,1298,2015-04-02,TX,201504,0.24143446418048659,0.24631703005303476,0.24710359408033827,0.2505261385638522,105,1.10%,0.27617295759448657,9614,66997,9613,9615,9770,9458,9558.2,9647.3,9613.05,9541.936513850123,9472.063486149877,9783.56960399621,9594.43039600379,9599.143917423597,9438.856082576403
1299,1299,2015-04-07,TX,201504,0.2511154137553666,0.24884249515952522,0.253615221987315,0.25187305328731374,15,0.16%,0.17424030608490912,9629,66137,9629,9631,9770,9458,9559.0,9632.0,9614.25,9649.116478233624,9576.883521766376,9695.127812000535,9522.872187999465,9686.954283812687,9527.045716187313
1300,1300,2015-04-08,TX,201504,0.24943177035103964,0.24673794090411652,0.24904862579281184,0.2469063052445492,-59,-0.61%,0.2248056311774949,9570,66108,9569,9570,9770,9458,9576.6,9619.2,9613.8,9672.70171621344,9585.29828378656,9616.449055660094,9465.550944339906,9677.844599065937,9518.155400934063
1301,1301,2015-04-09,TX,201504,0.24488593315935686,0.25018940988298677,0.24955602536997887,0.2470746695849819,2,0.02%,0.363252642680205,9570,63800,9570,9571,9770,9458,9580.2,9601.3,9613.5,9612.244052835871,9527.755947164129,9614.685006181702,9489.314993818298,9625.99718745056,9466.00281254944
1302,1302,2015-04-10,TX,201504,0.2490108594999579,0.24926340601060695,0.25192389006342497,0.25204141762774646,61,0.64%,0.2917175581880166,9632,61304,9631,9632,9770,9458,9578.2,9586.4,9615.7,9614.348081420532,9529.651918579468,9630.584359623235,9533.415640376765,9632.200447569052,9475.799552430948
1303,1303,2015-04-13,TX,201504,0.2527990571596936,0.25077868507450124,0.2553911205073996,0.25431433622358784,26,0.27%,0.22550952836435878,9657,46037,9658,9659,9770,9458,9603.0,9580.6,9621.3,9657.87005768509,9604.12994231491,9545.380203230312,9468.619796769688,9708.020730468315,9557.979269531685
1304,1304,2015-04-14,TX,201504,0.25010522771277044,0.2498526812021214,0.25479915433403805,0.25321996801077534,-12,-0.12%,0.20357834841684447,9644,34603,9644,9645,9770,9458,9612.0,9585.5,9623.85,9693.014282800024,9622.985717199976,9657.355946613729,9568.644053386271,9841.35733209184,9690.64266790816
1305,1305,2015-04-15,TX,201504,0.24884249515952522,0.24833740213822714,0.24473572938689217,0.24261301456351544,-125,-1.30%,0.20117234444362692,0,21668,9519,9520,9770,9458,9615.2,9595.9,9626.2,9682.091238857714,9607.908761142286,9673.891981466628,9584.108018533372,9832.247325533868,9681.752674466132
1306,1306,2015-04-16,TX,201505,0.24337065409546257,0.24791649128714538,0.24820295983086682,0.253388332351208,110,1.15%,0.30479238711892676,9644,59584,9646,9647,9777,9495,9605.0,9592.6,9624.85,9571.096065110523,9466.903934889477,9619.02081190678,9520.97918809322,9825.898163177022,9672.101836822978
1307,1307,2015-04-17,TX,201505,0.24825321996801078,0.2462328478828184,0.24997885835095138,0.24808485562757807,-60,-0.62%,0.2560738724155691,9582,60329,9582,9584,9777,9495,9620.0,9599.1,9629.5,9698.224993899465,9595.775006100535,9623.434327058882,9520.565672941118,9796.267855024573,9645.732144975427
1308,1308,2015-04-20,TX,201505,0.24076100681875579,0.2423604680528664,0.24465116279069768,0.24614866571260208,-21,-0.22%,0.30247712947293554,9563,64415,9561,9563,9777,9495,9610.6,9606.8,9627.05,9636.636869207809,9531.363130792191,9672.961410843776,9589.038589156224,9764.908810424087,9613.091189575913
1309,1309,2015-04-21,TX,201505,0.24539102618065495,0.24488593315935686,0.24710359408033827,0.24572775486152032,-7,-0.07%,0.2638927721776666,9555,69114,9554,9556,9777,9495,9591.2,9601.6,9616.8,9610.365575049826,9511.634424950174,9702.041344212,9613.958655788,9679.070393177148,9538.929606822852
1310,1310,2015-04-22,TX,201505,0.24337065409546257,0.24682212307433285,0.24930232558139534,0.2505261385638522,58,0.61%,0.3399234787727172,9614,61994,9612,9613,9777,9495,9573.4,9594.3,9606.75,9598.29704481403,9513.70295518597,9689.935620614386,9600.064379385614,9604.331567957852,9477.668432042148
1311,1311,2015-04-23,TX,201505,0.25136796026601566,0.26517383618149676,0.25699788583509514,0.2694671268625305,224,2.33%,0.45331959875407746,9838,70807,9838,9839,9854,9495,9592.2,9598.6,9599.95,9647.019994121105,9578.980005878895,9563.459419699317,9474.540580300683,9606.358508993531,9497.641491006469
1312,1312,2015-04-24,TX,201505,0.2702247663944776,0.2774644330330836,0.2745877378435518,0.27637006482027104,82,0.83%,0.5019424619233316,9920,70625,9920,9921,10000,9495,9630.4,9625.2,9605.8,9943.740436919848,9732.259563080152,9730.24397876123,9563.75602123877,9652.86155516216,9511.13844483784
1313,1313,2015-04-27,TX,201505,0.2767909756713528,0.28007408030979036,0.28177589852008456,0.2847040996716895,99,1.00%,0.35880607264611386,10018,78010,10018,10019,10031,9495,9697.6,9654.1,9617.35,10071.6846729238,9768.3153270762,9705.579973679878,9462.420026320122,9604.35464806572,9409.64535193428
1314,1314,2015-04-28,TX,201505,0.2821786345651991,0.2802424446502231,0.2832980972515856,0.2822628167354154,-28,-0.28%,0.2544747749736345,9990,78005,9990,9991,10033,9495,9789.2,9690.2,9637.85,10196.61013484596,9841.38986515404,9724.683108474885,9397.316891525115,9743.844669360276,9482.155330639724
1315,1315,2015-04-29,TX,201505,0.2784746190756798,0.27931644077784323,0.27644820295983086,0.27544406094789126,-81,-0.81%,0.4228680744610404,9907,80383,9908,9909,10033,9495,9876.0,9724.7,9660.3,10135.598076910375,9844.401923089625,9741.43357301201,9370.56642698799,9778.491839242148,9479.508160757852
1316,1316,2015-04-30,TX,201505,0.2720767741392373,0.2715716811179392,0.2744186046511628,0.27249768499031907,-33,-0.33%,0.31747725210310745,9877,82366,9874,9875,10033,9495,9935.2,9763.7,9678.15,9972.860472907738,9845.139527092262,9791.96929904316,9434.03070095684,9726.637567333,9413.362432667
1317,1317,2015-05-04,TX,201505,0.27165586328815555,0.2699722198838286,0.27154334038054967,0.27350787103291524,9,0.09%,0.2726902607117455,9885,83389,9885,9886,10033,9495,9942.4,9786.4,9692.75,9927.720014892033,9820.279985107967,10015.114200447057,9660.885799552943,9732.554624660892,9411.445375339108
1318,1318,2015-05-05,TX,201505,0.2690462160114488,0.2671942082666891,0.27069767441860465,0.27039313073491034,-36,-0.36%,0.24784293527579526,9848,82245,9847,9849,10033,9495,9935.6,9816.6,9711.7,9944.098536986745,9827.901463013255,10085.386940234106,9754.613059765894,9790.87748434348,9471.12251565652
1319,1319,2015-05-06,TX,201505,0.2636585571176025,0.2660998400538766,0.266384778012685,0.2702247663944776,-1,-0.01%,0.2856890589360606,9846,84210,9846,9847,10033,9495,9901.6,9845.4,9723.5,9897.25183934318,9800.74816065682,10160.757680567933,9877.242319432067,9818.863451411438,9497.136548588562
1320,1320,2015-05-07,TX,201505,0.2623116423941409,0.2613014563515447,0.26486257928118395,0.2623116423941409,-93,-0.94%,0.31643244303828516,9752,82567,9752,9753,10033,9495,9873.0,9874.5,9734.4,9870.315231073271,9823.684768926729,10094.275836127072,9885.724163872928,9806.475508978916,9483.524491021084
1321,1321,2015-05-08,TX,201505,0.260880545500463,0.25919690209613605,0.26215644820295986,0.25961781294721775,-31,-0.32%,0.22327275402840116,9718,83315,9719,9721,10033,9495,9841.8,9888.5,9743.55,9799.807691675622,9706.192308324378,9981.907132710045,9836.092867289955,9676.024034784488,9361.975965215512
1322,1322,2015-05-11,TX,201505,0.2634901927771698,0.2618065493728428,0.25742071881606765,0.25978617728765047,5,0.05%,0.37688911779854317,9722,84693,9722,9724,10033,9495,9811.2,9876.8,9751.0,9783.974280464328,9658.025719535672,9961.915641384228,9786.084358615772,9799.16767067942,9494.83232932058
1323,1323,2015-05-12,TX,201505,0.2556612509470494,0.25625052613856386,0.2587737843551797,0.25835508039397254,-16,-0.16%,0.278841390135629,9706,85899,9706,9707,10033,9495,9778.6,9857.1,9755.6,9780.791348833542,9665.208651166458,9983.569923644533,9788.430076355467,9733.843384905707,9434.156615094293
1324,1324,2015-05-13,TX,201505,0.25608216179813115,0.2586076269046216,0.2608033826638478,0.26113309201111207,33,0.34%,0.27755132072695166,9739,86598,9739,9740,10033,9495,9750.0,9825.8,9758.0,9756.840928394357,9655.159071605643,9939.565777200884,9758.434222799116,9709.640505919484,9412.359494080516
1325,1325,2015-05-14,TX,201505,0.2581867160535399,0.2556612509470494,0.25251585623678646,0.24976849903190504,-135,-1.39%,0.33636475118338116,9605,83769,9604,9605,10033,9495,9728.4,9800.7,9762.7,9755.14434885649,9722.85565114351,9922.029394239858,9771.970605760142,9702.46334012305,9409.53665987695
1326,1326,2015-05-15,TX,201505,0.24960013469147235,0.24732721609563094,0.24761099365750527,0.24732721609563094,-30,-0.31%,0.31382532558310644,9576,75431,9575,9577,10033,9495,9698.6,9770.2,9766.95,9652.442130423837,9555.557869576163,9838.996278989269,9667.003721010731,9753.439479848084,9472.560520151916
1327,1327,2015-05-18,TX,201505,0.24766394477649634,0.2449701153295732,0.2485412262156448,0.24926340601060695,22,0.23%,0.24804404875775635,9598,58654,9598,9599,10033,9495,9669.4,9740.3,9763.35,9641.701124428304,9508.298875571696,9817.094796945516,9624.905203054484,9982.336854268064,9693.663145731936
1328,1328,2015-05-19,TX,201505,0.24800067345736174,0.25414597188315513,0.25276955602537,0.25801835171310716,104,1.08%,0.3187109116326981,9703,40242,9702,9703,10033,9495,9644.4,9711.5,9764.05,9663.33789099749,9532.66210900251,9814.141922297042,9631.858077702958,10063.496855366242,9776.503144633758
1329,1329,2015-05-20,TX,201505,0.25540870443640035,0.25431433622358784,0.25742071881606765,0.2551561579257513,-35,-0.36%,0.1756505530620754,0,28565,9668,9669,10033,9495,9643.6,9696.8,9771.1,9766.599071200751,9637.400928799249,9784.798223330225,9627.201776669775,10155.648051577768,9882.351948422232
1330,1330,2015-05-21,TX,201506,0.2504419563936358,0.24783230911692902,0.24515856236786468,0.2444650223082751,-135,-1.40%,0.3118338115910039,9541,75045,9541,9543,10042,8427,9629.4,9678.9,9776.7,9715.647035584598,9620.352964415402,9799.95645987096,9678.04354012904,10119.843790764133,9860.156209235867
1331,1331,2015-05-22,TX,201506,0.24345483626567893,0.24791649128714538,0.2480338266384778,0.25153632460644837,84,0.88%,0.26739508988791605,9627,71729,9625,9627,10042,8427,9616.8,9657.7,9773.1,9600.54292569231,9481.45707430769,9671.961827521043,9536.038172478957,10044.21941428656,9773.78058571344
1332,1332,2015-05-25,TX,201506,0.2469063052445492,0.24715885175519825,0.2483720930232558,0.25195723545753007,3,0.03%,0.22685355504868418,9631,72597,9629,9631,10042,8427,9626.8,9648.1,9762.45,9680.761635557075,9569.238364442925,9640.060663999073,9509.939336000927,10012.046903261176,9735.953096738824
1333,1333,2015-05-26,TX,201506,0.2477481269467127,0.25431433622358784,0.253107822410148,0.2543985183938042,28,0.29%,0.27563093223456697,9659,70641,9659,9660,10042,8427,9633.2,9638.8,9747.95,9683.893969978097,9576.106030021903,9658.151142965036,9537.848857034964,10021.95126884292,9750.04873115708
